run,type,rate_per_min,think_snr,tau,policy,seed,req_started,req_done,req_failed,failure_rate,session_fail_finished,tct_n,tct_p50,tct_p99,chat_wait_p99,block_wait_max,n429,timeouts,evicted,deadlock_breaks,cycles_seen,token_waste,tool_waste,kv_unused_token_s,prewarm_idle_s,prewarm_hits,lease_cpu_issued,lease_cpu_unused,lease_budget_issued,lease_budget_unused,par_groups,par_groups_parallel,jain_all,jain_survivors,util_model,util_cpu,throughput_rph,wall_s
type=lease_rate_per_min=1.0_think_snr=0.0_tau=0.8_seed=6,lease,1.0,0.0,0.8,lease,6,441,392,1,0.002544529262086514,0.010309278350515464,392,218.9522399070695,1972.8206756624206,41.2901026037199,600.0,0,54,0,0,0,1.2490300212825794e-05,0.38960739174418485,2805397023.503777,5336.127890538683,32,1476.6846453355165,810.643660808812,427800.0,1931.3582660473783,202,58,0.7572881815900039,0.7586757298825808,0.5101290921879047,0.27128578528159075,213.8181818181818,0.33
type=lease_rate_per_min=1.0_think_snr=0.0_tau=0.8_seed=7,lease,1.0,0.0,0.8,lease,7,405,377,0,0.0,0.0,377,110.90556110840271,1387.9677334139385,31.210689649297525,98.57614325544546,0,12,1,0,0,0.0003958295885262622,0.21617336683671964,2091610041.7189171,9228.82503849077,57,1030.7498358597559,211.8945439306326,493800.0,297.26634393584595,163,58,0.9089649521205875,0.9089649521205875,0.44606187821322196,0.23113287608502148,205.63636363636365,0.28
type=lease_rate_per_min=1.0_think_snr=0.0_tau=0.8_seed=8,lease,1.0,0.0,0.8,lease,8,547,487,2,0.00408997955010225,0.018018018018018018,487,137.36570075254804,1830.2920904480377,11.558306367683707,600.0,0,73,0,0,0,0.005081356201157652,0.4436374898723329,3559356514.1641307,6682.631327469784,48,623.1686780972232,339.96686267847554,493200.0,1835.8110075515854,196,49,0.7074041259586512,0.7116754544978912,0.521155311196905,0.2572760536806065,265.6363636363636,0.35
type=lease_rate_per_min=1.0_think_snr=0.0_tau=0.8_seed=9,lease,1.0,0.0,0.8,lease,9,538,489,2,0.004073319755600814,0.017391304347826087,489,174.97522608274267,1609.1602058548565,70.91199298705484,600.0,0,33,3,0,0,0.004057645581062958,0.2639916265896142,1549552460.8966427,7418.106606416643,25,847.8716906319597,253.21181069409022,557400.0,1823.0272489266736,224,52,0.7517927595213904,0.756408239474106,0.6129834752816629,0.2525124083615606,266.72727272727275,0.39
type=lease_rate_per_min=1.0_think_snr=0.0_tau=0.8_seed=10,lease,1.0,0.0,0.8,lease,10,503,458,2,0.004347826086956522,0.02197802197802198,458,111.46327533214344,1599.679127170282,21.144128284100503,600.0,0,29,2,0,0,0.0032161932988364977,0.2056833480589835,2305423033.2133145,9648.23264487683,64,1148.4791721957133,218.43839908589507,399000.0,389.14001051131555,190,91,0.8078662012315322,0.8139812628451901,0.5174854276013339,0.2920596343094152,249.81818181818184,0.34
type=lease_rate_per_min=1.0_think_snr=0.0_tau=0.9_seed=1,lease,1.0,0.0,0.9,lease,1,401,380,1,0.0026246719160104987,0.009900990099009901,380,121.92335080917474,1400.8127097314416,0.4588059905654677,600.0,0,36,0,0,0,0.0028489908249538167,0.3909113737157578,4118816867.444441,9447.363658291648,53,1538.8402974540325,297.7331928751328,447600.0,278.8130328686776,204,93,0.8916506250715852,0.8974032097494665,0.39006445942194384,0.20991344315227228,207.27272727272728,0.27
type=lease_rate_per_min=1.0_think_snr=0.0_tau=0.9_seed=2,lease,1.0,0.0,0.9,lease,2,420,381,1,0.002617801047120419,0.012658227848101266,381,178.33878372201434,1291.6360917958739,38.22939659383047,600.0,0,21,2,0,0,0.0019366576196229626,0.221050326472597,1702155838.9868743,11977.494376115483,69,1187.5030366655315,517.4726809193562,556800.0,945.1626207066615,194,47,0.814974755208367,0.8202326568548726,0.490984281650641,0.24150774035874673,207.8181818181818,0.32
type=lease_rate_per_min=1.0_think_snr=0.0_tau=0.9_seed=3,lease,1.0,0.0,0.9,lease,3,466,415,4,0.00954653937947494,0.0297029702970297,415,134.1386218969801,1396.2247233480566,32.86136549109034,600.0,0,35,0,0,0,0.0016116817417966137,0.3964422713301751,3072822788.7065296,10956.325183757232,64,1945.950923860253,665.1870643423917,492600.0,1486.9128300147124,183,46,0.7495005546034696,0.7586688009704418,0.46103170289432793,0.23514655907321066,226.36363636363637,0.31
type=lease_rate_per_min=1.0_think_snr=0.0_tau=0.9_seed=4,lease,1.0,0.0,0.9,lease,4,457,425,3,0.007009345794392523,0.020202020202020204,425,61.31816145436733,1890.8368321490975,0.0,600.0,0,39,0,0,0,0.01035196354296954,0.39060778343500674,3122232472.615285,16365.238811232271,65,617.3869448128764,14.418714390759305,493800.0,154.29727181604588,172,104,0.8622276461137665,0.8758297710809696,0.3929246967147436,0.19733475869669653,231.81818181818184,0.28
type=lease_rate_per_min=1.0_think_snr=0.0_tau=0.9_seed=5,lease,1.0,0.0,0.9,lease,5,655,589,3,0.005067567567567568,0.03,589,152.1301718143843,2111.6350733340355,35.583772109011576,600.0000000000005,0,92,0,0,0,0.0001371457964288061,0.3130153299425586,2641128460.650103,4764.209965072773,21,1798.3661798210069,1146.8309126640233,591600.0,2890.6374279877145,192,30,0.6697374486404157,0.6793971233804218,0.5792638500874125,0.28487647104749386,321.2727272727273,0.41
type=lease_rate_per_min=1.0_think_snr=0.0_tau=0.9_seed=6,lease,1.0,0.0,0.9,lease,6,437,388,1,0.002570694087403599,0.010416666666666666,388,248.24593514356297,2037.9869816994349,28.798337739083564,600.0,0,56,3,0,0,0.0016209293121792353,0.39868991036549095,3153787634.051657,4203.845239270578,22,2809.16545472787,1053.6827964521603,416400.0,2108.329726357202,199,56,0.736066457663728,0.7373096382568225,0.4906177012836701,0.2697204579520196,211.63636363636365,0.33
type=lease_rate_per_min=1.0_think_snr=0.0_tau=0.9_seed=7,lease,1.0,0.0,0.9,lease,7,401,372,0,0.0,0.0,372,113.52836626294948,1250.3835426259918,25.26092115341911,135.6735996390271,0,13,1,0,0,0.0015524540403436644,0.23034848790868329,2357072036.622838,11769.66418455207,52,2386.5755193209834,577.9098197289031,491400.0,368.02279917721376,163,57,0.8719891917769204,0.8719891917769204,0.44225845174501427,0.2307382889788766,202.9090909090909,0.28
type=lease_rate_per_min=1.0_think_snr=0.0_tau=0.9_seed=8,lease,1.0,0.0,0.9,lease,8,537,474,2,0.004201680672268907,0.01834862385321101,474,142.8233070680684,1849.4772080815667,7.827970797580909,600.0000000000005,0,87,0,0,0,0.0033882281749377826,0.44980056858490514,4209006247.169011,10886.489243026823,61,1501.7963750048932,884.7528756492143,482400.0,3041.9651082981813,189,53,0.6933994624126018,0.6974845349845187,0.5023296571322197,0.2509288580847135,258.54545454545456,0.34
type=lease_rate_per_min=1.0_think_snr=0.0_tau=0.9_seed=9,lease,1.0,0.0,0.9,lease,9,532,485,2,0.004106776180698152,0.017391304347826087,485,187.19976226708332,1547.8230106563149,59.35702007127162,600.0,0,34,0,0,0,0.0015336167751429169,0.25863956029483787,1824776907.0437486,9840.303681584886,29,1455.0526501829997,791.0344208244592,549600.0,2322.7725738763465,220,47,0.7664298670224534,0.7712104534932344,0.6009715771739835,0.24402429684396623,264.54545454545456,0.38
type=lease_rate_per_min=1.0_think_snr=0.0_tau=0.9_seed=10,lease,1.0,0.0,0.9,lease,10,499,459,1,0.002173913043478261,0.01098901098901099,459,120.26322100149855,1487.7923813731854,20.603906898628104,600.0,0,30,0,0,0,0.0010855545982934812,0.20518822456939648,2535643696.9238796,13294.903962026248,73,2726.188380092105,525.3957528005462,394800.0,560.4012937317086,184,85,0.7915196178253122,0.7925213238498381,0.5035383337096931,0.29283534119539234,250.36363636363637,0.35
type=lease_rate_per_min=1.0_think_snr=0.5_tau=0.5_seed=1,lease,1.0,0.5,0.5,lease,1,419,397,2,0.005012531328320802,0.009708737864077669,397,112.3941376238954,1312.7081962195227,4.46180090061199,600.0,0,31,0,0,0,0.002744552240269851,0.3699531131801118,3431289306.2421184,0.0,0,61.737606385861795,9.20208679441248,456000.0,249.9916723006253,218,122,0.898133601785778,0.9057582385167638,0.4116376645541958,0.21317520018566796,216.54545454545456,0.27
type=lease_rate_per_min=1.0_think_snr=0.5_tau=0.5_seed=2,lease,1.0,0.5,0.5,lease,2,444,401,2,0.004962779156327543,0.023529411764705882,401,162.80126574668293,1346.530597520551,33.10040525951374,393.7437833372487,0,24,2,0,0,0.002622347382162693,0.27947435475826116,1309020236.9005086,0.0,0,253.18092549432197,20.49922189883364,562200.0,593.9360472949629,202,72,0.8058914047833732,0.816357526923417,0.5257110681939589,0.24605286390108216,218.72727272727275,0.33
type=lease_rate_per_min=1.0_think_snr=0.5_tau=0.5_seed=3,lease,1.0,0.5,0.5,lease,3,468,419,4,0.009456264775413711,0.030303030303030304,419,146.13351252136817,1313.7053059510092,21.68287318571828,600.0,0,33,1,0,0,0.0025551744388380387,0.40427525843917583,2793170734.032985,0.0,0,454.8715648446647,27.007211233260932,490200.0,1243.6079622258453,175,48,0.7863379174502092,0.7965412211369199,0.4687912693602694,0.2358649927592953,228.54545454545456,0.3
type=lease_rate_per_min=1.0_think_snr=0.5_tau=0.5_seed=4,lease,1.0,0.5,0.5,lease,4,474,436,2,0.0045662100456621,0.02040816326530612,436,49.56979860635772,1680.9763005472337,1.4026960205790235,600.0,0,36,0,0,0,0.002683677850920785,0.35512471448442556,3627646419.6732802,0.0,0,52.19379031754977,1.1754859538505116,493200.0,223.1916194216058,157,101,0.8593479585230775,0.8703652400426042,0.39432057690284256,0.20195642690584098,237.81818181818184,0.29
type=lease_rate_per_min=1.0_think_snr=0.5_tau=0.5_seed=5,lease,1.0,0.5,0.5,lease,5,697,621,2,0.0032102728731942215,0.02,621,126.68316119661404,1671.2816434122244,58.78424761569527,600.0000000000005,0,73,1,0,0,0.0001389891231392459,0.3143605349329317,2160301312.3122616,0.0,0,281.088201075655,35.77718847616916,619800.0,1983.1117126943536,189,49,0.6595812636950432,0.665893046122747,0.6072894862729863,0.3076383087254971,338.72727272727275,0.43
type=lease_rate_per_min=1.0_think_snr=0.5_tau=0.5_seed=6,lease,1.0,0.5,0.5,lease,6,488,442,1,0.002257336343115124,0.010416666666666666,442,193.5701668893882,2401.909482384814,27.86873689945634,600.0,0,68,0,0,0,0.0009314784712199532,0.4254659745921383,2889714813.539478,0.0,0,536.8395940237723,333.2441959039902,463800.0,1733.7450936751495,210,62,0.769196155204854,0.7706705442151791,0.5030801510538073,0.2779936830844641,241.0909090909091,0.35
type=lease_rate_per_min=1.0_think_snr=0.5_tau=0.5_seed=7,lease,1.0,0.5,0.5,lease,7,403,382,0,0.0,0.0,382,106.56349116790761,1250.6714126630552,32.860708352870915,107.00247698516978,0,11,0,0,0,0.0,0.20320476224285633,2274620228.710111,0.0,0,236.6683980876321,35.553634257837075,454800.0,191.06315793466638,156,81,0.9190452987673131,0.9190452987673131,0.42634684434084436,0.23014534138783466,208.36363636363637,0.28
type=lease_rate_per_min=1.0_think_snr=0.5_tau=0.5_seed=8,lease,1.0,0.5,0.5,lease,8,547,486,2,0.004098360655737705,0.018867924528301886,486,141.8370766053646,1934.8078408114027,19.499687592036445,600.0,0,115,1,0,0,0.004668843847494543,0.45766032469597395,3520284587.63806,0.0,0,173.66359804073767,87.69028977650851,474000.0,3285.447950660998,191,66,0.6830707268035711,0.6870500788238665,0.526782768469956,0.2562784458470341,265.0909090909091,0.34
type=lease_rate_per_min=1.0_think_snr=0.5_tau=0.5_seed=9,lease,1.0,0.5,0.5,lease,9,579,524,2,0.0038022813688212928,0.017543859649122806,524,190.65246723325208,1606.984758357692,92.24372476763492,600.0,0,30,4,0,0,0.0022020853265132126,0.24598665650188967,1121814055.808053,0.0,0,155.04512062966512,137.27387703611566,616200.0,1992.6859780139089,223,47,0.6946208762971404,0.6980351212864429,0.6608153952667702,0.24290447044069488,285.8181818181818,0.41
type=lease_rate_per_min=1.0_think_snr=0.5_tau=0.5_seed=10,lease,1.0,0.5,0.5,lease,10,510,463,2,0.004301075268817204,0.022222222222222223,463,116.11163035062145,1542.8517003678096,28.745801461213418,600.0,0,27,2,0,0,0.003469943699740757,0.22150407945179615,2554122223.7248964,0.0,0,403.83342412741484,11.55076224163713,447000.0,191.67466325218885,200,121,0.7978115356810125,0.80385995182917,0.5327567728365384,0.28282710982402515,252.54545454545456,0.36
type=lease_rate_per_min=1.0_think_snr=0.5_tau=0.8_seed=1,lease,1.0,0.5,0.8,lease,1,421,396,2,0.005025125628140704,0.009900990099009901,396,106.7654941128344,2085.58517418123,0.9166931757213881,600.0000000000005,0,41,0,0,0,0.00621456935427437,0.37289380280301876,3206559325.600403,12821.322332579344,54,311.3365608185268,65.89234335379979,458400.0,397.32406359144613,216,115,0.9020835494945724,0.9097700678597546,0.40501820825239576,0.21039098685632243,216.0,0.27
type=lease_rate_per_min=1.0_think_snr=0.5_tau=0.8_seed=2,lease,1.0,0.5,0.8,lease,2,445,403,2,0.0049382716049382715,0.023809523809523808,403,173.2545125216061,1368.886735778195,31.327994341989548,600.0,0,25,0,0,0,0.0011425221491216375,0.28112664868700865,1389050925.6298163,9476.671420803163,57,834.3288059676063,140.97626814768682,560400.0,888.2998725728949,201,54,0.805353608283696,0.8158127460536141,0.5205775393437581,0.24406773320947756,219.8181818181818,0.33
type=lease_rate_per_min=1.0_think_snr=0.5_tau=0.8_seed=3,lease,1.0,0.5,0.8,lease,3,462,416,4,0.009523809523809525,0.030303030303030304,416,141.90529582814924,1298.8658811652265,17.871394973653878,600.0,0,34,0,0,0,0.0022885209333931506,0.4028864453108376,3002257480.4137163,5939.532963104071,50,972.2724208540972,139.00931883750036,489600.0,1348.664444851353,177,45,0.7805434866251825,0.7906872681912422,0.4581217290776354,0.23725614182726715,226.9090909090909,0.3
type=lease_rate_per_min=1.0_think_snr=0.5_tau=0.8_seed=4,lease,1.0,0.5,0.8,lease,4,465,426,2,0.004672897196261682,0.02040816326530612,426,57.13990043486115,1712.0206980795401,0.0,600.0,0,36,0,0,0,0.0028726507566221174,0.36641159411621327,3394688411.444612,17158.914775506204,71,252.0180722277869,25.888938016157226,481800.0,187.09666114426662,157,90,0.8337267484893441,0.8444155529571562,0.3887397307125745,0.19201576338301632,232.36363636363637,0.27
type=lease_rate_per_min=1.0_think_snr=0.5_tau=0.8_seed=5,lease,1.0,0.5,0.8,lease,5,694,613,2,0.0032520325203252032,0.020618556701030927,613,115.98377306661723,1949.6567890885397,51.05789112625448,600.0000000000005,0,83,4,0,0,0.001638777277130042,0.3092151393728584,2052699766.0822208,5903.965865795519,39,795.479546583418,183.2641764226414,607200.0,3255.8723860203504,185,34,0.6444064019123561,0.6505729703517088,0.6080956074932012,0.3030269468475338,334.3636363636364,0.42
type=lease_rate_per_min=1.0_think_snr=0.5_tau=0.8_seed=6,lease,1.0,0.5,0.8,lease,6,478,437,1,0.00228310502283105,0.010309278350515464,437,212.01518142251052,2815.866485525894,28.9324623361863,600.0000000000005,0,68,0,0,0,0.0008777162524354806,0.4262262408512538,2642509455.634004,7407.423288132193,32,1537.5007071909313,767.0668650299726,463200.0,1825.8380728451127,206,55,0.7467504892603972,0.7480371454785011,0.4989144951316046,0.2694346589626692,238.36363636363637,0.35
type=lease_rate_per_min=1.0_think_snr=0.5_tau=0.8_seed=7,lease,1.0,0.5,0.8,lease,7,402,381,0,0.0,0.0,381,111.283023910677,1252.6140515939203,25.94679047062295,204.3423346825166,0,11,3,0,0,0.0033594371008189025,0.20347869000603058,2102562063.897551,14925.316179129639,66,1026.1167667843852,146.7236626980348,454800.0,198.2811958752709,156,65,0.8970272416519519,0.8970272416519519,0.42542528229409476,0.22969669670747275,207.8181818181818,0.27
type=lease_rate_per_min=1.0_think_snr=0.5_tau=0.8_seed=8,lease,1.0,0.5,0.8,lease,8,538,482,2,0.004132231404958678,0.01904761904761905,482,136.3615532999259,1950.2586608817394,13.533620501193726,600.0,0,116,0,0,0,0.004819618260523398,0.4576141937306843,3471363566.6948986,7734.013519048475,39,618.883986157749,338.88279613870327,476400.0,2955.6441052656824,191,58,0.6862288798468812,0.6902873119409235,0.514400253816207,0.2562603651542324,262.90909090909093,0.34
type=lease_rate_per_min=1.0_think_snr=0.5_tau=0.8_seed=9,lease,1.0,0.5,0.8,lease,9,577,525,2,0.003795066413662239,0.017391304347826087,525,217.48583955779623,1647.2983023355794,73.37678776168444,600.0,0,28,3,0,0,0.002280147993429318,0.23253924549669702,1045525145.0637336,5344.786286386308,29,566.4707667224473,416.32428933527535,628200.0,2260.3611570066405,228,42,0.698477707573815,0.7019189167522932,0.659804046272015,0.24378317914134148,286.3636363636364,0.42
type=lease_rate_per_min=1.0_think_snr=0.5_tau=0.8_seed=10,lease,1.0,0.5,0.8,lease,10,509,463,2,0.004301075268817204,0.022222222222222223,463,122.09898858010092,1818.7045252591554,25.60920845170865,600.0,0,31,1,0,0,0.0007428782616872215,0.22333503473995145,2203881530.6697316,10020.150796110707,70,1079.4759856225367,68.71793820845278,448800.0,403.31530154315107,194,101,0.8035690856490316,0.809645309241644,0.5270085661098161,0.27964627685149634,252.54545454545456,0.34
type=lease_rate_per_min=1.0_think_snr=0.5_tau=0.9_seed=1,lease,1.0,0.5,0.9,lease,1,422,398,2,0.005,0.009900990099009901,398,103.37018621857851,1109.124098741881,0.0,600.0,0,31,0,0,0,0.0070592879851323195,0.3476800394200533,3121801419.8755913,11788.335276362435,40,1282.2020626576864,176.32760077075318,457800.0,590.725400234396,216,110,0.8968016777054663,0.9044684000881272,0.4016176367642774,0.21468315008955166,217.0909090909091,0.27
type=lease_rate_per_min=1.0_think_snr=0.5_tau=0.9_seed=2,lease,1.0,0.5,0.9,lease,2,445,397,2,0.005012531328320802,0.024096385542168676,397,177.86504939281986,1500.7602548190237,22.804897359956882,542.5694157664793,0,23,3,0,0,0.003938989620699693,0.26955779701020893,1650782845.3503706,7458.5018371788465,42,1745.4508615877567,693.8771845656338,568800.0,875.195168895094,201,52,0.7749097913132565,0.7849735548368052,0.5097331130010037,0.24395562862144252,216.54545454545456,0.33
type=lease_rate_per_min=1.0_think_snr=0.5_tau=0.9_seed=3,lease,1.0,0.5,0.9,lease,3,459,406,4,0.00975609756097561,0.030612244897959183,406,126.9452070124583,1335.9106261794457,19.244097145430413,600.0,0,37,0,0,0,0.0026813767897751373,0.412091745210218,3562146313.598622,6562.906754766524,35,1693.89000401033,438.27544940260987,484800.0,1831.1368466877161,173,44,0.7386295992411679,0.7477742150222231,0.441953167326308,0.2281434099155211,221.45454545454547,0.29
type=lease_rate_per_min=1.0_think_snr=0.5_tau=0.9_seed=4,lease,1.0,0.5,0.9,lease,4,465,428,2,0.004651162790697674,0.020202020202020204,428,58.36026569475621,1682.685570754906,3.940353007034727,600.0,0,36,0,0,0,0.002665212859712841,0.36431935176626645,3135426083.831968,16579.998293986762,63,619.9188333918428,81.58640344831383,480600.0,170.21510555069952,157,85,0.8482145231371083,0.8590890683055328,0.39381764232468924,0.19393414079379814,233.45454545454547,0.28
type=lease_rate_per_min=1.0_think_snr=0.5_tau=0.9_seed=5,lease,1.0,0.5,0.9,lease,5,693,617,2,0.0032310177705977385,0.019801980198019802,617,125.75509838718972,1805.623851053117,48.97022257462996,600.0000000000005,0,83,0,0,0,5.485505039952797e-05,0.2977928686673798,2152490654.325741,5507.282015601156,37,1620.431038309083,584.7091753160257,618600.0,3584.6954622578005,186,37,0.6526223865061855,0.6588675768076802,0.5992964748810218,0.30703621678754467,336.54545454545456,0.42
type=lease_rate_per_min=1.0_think_snr=0.5_tau=0.9_seed=6,lease,1.0,0.5,0.9,lease,6,480,435,1,0.0022935779816513763,0.010416666666666666,435,220.4852779145922,2549.160527020797,19.860836913730054,600.0000000000005,0,70,1,0,0,0.002244413236303564,0.41451533229892296,2797505038.477715,6221.789943647247,28,3195.55149009926,1499.6188034713446,454800.0,1855.6713044414057,206,58,0.7522239209990356,0.7535800502464397,0.4950565219421782,0.27536612439365754,237.27272727272728,0.35
type=lease_rate_per_min=1.0_think_snr=0.5_tau=0.9_seed=7,lease,1.0,0.5,0.9,lease,7,403,384,0,0.0,0.0,384,116.89189920976787,1239.6483181558847,19.418374639916323,267.60508446024323,0,11,0,0,0,0.0,0.20385259279593376,2283218073.2759037,14752.401950622256,61,2523.5470897260393,709.1657667909367,454800.0,263.3895857231382,157,58,0.8965430872046511,0.8965430872046511,0.42053063939474883,0.2291333139508762,209.45454545454547,0.28
type=lease_rate_per_min=1.0_think_snr=0.5_tau=0.9_seed=8,lease,1.0,0.5,0.9,lease,8,535,473,2,0.004210526315789474,0.0196078431372549,473,135.87495874216268,1840.4431500289688,15.12180504585649,600.0,0,119,0,0,0,0.004610269999942169,0.45491627265619833,3807463555.7972407,9173.894583434883,48,1602.8632903459722,977.493725794332,466800.0,3423.2560340262366,187,58,0.6620309065881758,0.6658083973217189,0.5083654823515605,0.25266606354807036,258.0,0.34
